https://api.github.com/repos/eclipse/kura,4759,fix/wifi_security_none::develop,0,merged,backport release-5.3.0::,"During testing we found a couple of bugs affecting the Generic profiles when set for connecting to a Wireless Access Point with no security. The first bug was affecting the backend, more precisely the NetworkManager-interfacing code. It was found that, when connecting or providing an AP without security, the `802-11-wireless-security` settings **should not be set**. Fixed in 1e31329 The second bug was affecting the UI. When parsing the configuration returned by the backend, the parser would not take into account the `NONE` option. Resulting in a UI reporting ""WPA2"" as the configured security type but actually using ""NONE"" under the hood. Fixed in 3445fba > **Warning**: WEP encryption is currently broken. We're not correctly setting the password when setting up the connection and thus NetworkManager will not create the connection. We'll leave this as a known issue for now.::",Mattia Dal Ben,22748355,87,5,57,7,3,0,1e3132949e16629cc54f1ec4a979b43b22ce8f49::3445fbad931e3c907cb4d5e20349c3bf8c14e6e3::a8b1768ef1c58b705cc810e3f63b4e1669f39f3e::cb554a6b56bad9675e0cbef2ebd6f2dd28c66882::7a93b6ec01d646d487100ad239bf6a9cc34efa7c::
https://api.github.com/repos/eclipse/kura,4758,update-release-notes-kura531::release-5.3.0,1,merged,,Update RELEASE_NOTES.txt::```suggestion Changelog: * 3ff9742547 - fix(web2): Impossible to apply WiFi configuration in station mode with Security Mode Off [backport release-5.3.0] (#4756) (github-actions[bot]) * efd2c774d9 - chore: add Kura 5.3.1 release notes (#4741) (github-actions[bot]) * b735ac1692 - chore: automated uptick to Eclipse Kura 5.3.1 (#4740) (github-actions[bot]) ```::,Salvatore Coppola,83589980,1,2,5,1,1,0,703f9046c92b67c9b3a6b0590866669cff14973f::cae335206f2bf222f7640698ff626552445e8191::
https://api.github.com/repos/eclipse/kura,4756,backport-4754-to-release-5.3.0::release-5.3.0,1,merged,,Backport cfe6f89f6b0e67f3238a08239f7735b4337618d4 from #4754.::,,41898282,0,2,13,8,7,0,5c8ac521faeddd53b66c22e69b4cd3a68838b112::008db2a9d66494d4e763ab6f5e0ef76ecd9dcadc::
https://api.github.com/repos/eclipse/kura,4754,fix-ui-block-no-wifi-sec::develop,0,merged,backport release-5.3.0::,Added a check on security mode during password computation::,Salvatore Coppola,83589980,1,1,5,0,1,0,38df42d357a6fbeff963b9263c8b35a9c562ab9d::
https://api.github.com/repos/eclipse/kura,4752,refactor/remove_obsolete_ubuntu_rpi_page::docs-develop,0,closed,backport docs-release-5.3::,The RPi Ubuntu profile was removed in 5.3. Remove Getting started instructions related to non-existent profile::,Mattia Dal Ben,22748355,87,2,1,108,3,0,b077f37d7872aca669a5c9b2c3336dc36a95bd16::070eddc43dcb262e19c241e8d8a3cfaa3f4af1ea::
https://api.github.com/repos/eclipse/kura,4750,fix/gps_supported::develop,0,merged,,"**Related Issue:** #4633 **Description of the solution adopted:** With #4633 we switched from `NMEA` and `RAW` GPS location modes to `GPS_UNMANAGED`, but we never updated the `isGpsSupported` method to check for that capability instead of the old ones. This PR fixes that. @MMaiero do we want this backported?::",Mattia Dal Ben,22748355,87,1,1,4,1,0,e7c42ef88383e87745beeb3cfe29b26e26bfae9e::
https://api.github.com/repos/eclipse/kura,4749,backport-4747-to-docs-release-5.3::docs-release-5.3,1,merged,,Backport 22c3dd8cdcbb17b12e3c7638ddb61d94a5db2516 from #4747.::,,41898282,0,1,0,4,1,0,82df220bb971d5c4eb97ed157131c875c92df1b8::
https://api.github.com/repos/eclipse/kura,4748,backport-4747-to-docs-release-5.2::docs-release-5.2,1,merged,,Backport 22c3dd8cdcbb17b12e3c7638ddb61d94a5db2516 from #4747.::,,41898282,0,1,0,4,1,0,c1d3df55daf16e55be93b73f1e28223b02883003::
https://api.github.com/repos/eclipse/kura,4747,fix_remove-docs-banner::docs-develop,1,merged,backport docs-release-5.2::backport docs-release-5.3::,"> **Note**: We are using the Conventional Commits convention for our pull request titles. Please take a look at the [PR title format document](https://github.com/eclipse/kura/blob/develop/CONTRIBUTING.md#submitting-the-changes) for the supported [types](https://github.com/eclipse/kura/blob/develop/CONTRIBUTING.md#type) and [scopes](https://github.com/eclipse/kura/blob/develop/CONTRIBUTING.md#scope). Brief description of the PR. [e.g. Added `null` check on `object` to avoid `NullPointerException`] **Related Issue:** This PR fixes/closes {issue number} **Description of the solution adopted:** A more detailed description of the changes made to solve/close one or more issues. If the PR is simple and easy to understand this section can be skipped **Screenshots:** If applicable, add screenshots to help explain your solution **Manual Tests**: Optional description of the tests performed to check correct functioning of changes, useful for an efficient review **Any side note on the changes made:** Description of any other change that has been made, which is not directly linked to the issue resolution [e.g. Code clean up/Sonar issue resolution] ::",,8960773,1,1,0,4,1,0,d059581e39e8e3b827134bdb32bf1606df0b3029::
https://api.github.com/repos/eclipse/kura,4738,backport-4736-to-release-5.3.0::release-5.3.0,1,merged,,Backport f1973d903468a6d85c9482485601aab71fff2bad from #4736.::,,41898282,0,3,728,416,9,0,6cecb8dec9774da307b6a879379eefd67e8d66ca::cd0bddfc2a2903384e7fdc8a90cd6ed82b421dcd::fc27829e24f5d9cfed20aabc4d9a00568be1ea49::
https://api.github.com/repos/eclipse/kura,4736,fix_asset-scale-offset-listen::develop,0,merged,backport release-5.3.0::,"> **Note**: We are using the Conventional Commits convention for our pull request titles. Please take a look at the [PR title format document](https://github.com/eclipse/kura/blob/develop/CONTRIBUTING.md#submitting-the-changes) for the supported [types](https://github.com/eclipse/kura/blob/develop/CONTRIBUTING.md#type) and [scopes](https://github.com/eclipse/kura/blob/develop/CONTRIBUTING.md#scope). Brief description of the PR. [e.g. Added `null` check on `object` to avoid `NullPointerException`] **Related Issue:** This PR fixes/closes {issue number} **Description of the solution adopted:** A more detailed description of the changes made to solve/close one or more issues. If the PR is simple and easy to understand this section can be skipped **Screenshots:** If applicable, add screenshots to help explain your solution **Manual Tests**: Optional description of the tests performed to check correct functioning of changes, useful for an efficient review **Any side note on the changes made:** Description of any other change that has been made, which is not directly linked to the issue resolution [e.g. Code clean up/Sonar issue resolution] ::",,8960773,1,2,726,414,8,0,438758452ce3a967ef00ead968f9cf4aeca4a685::eb39eb336bd75054682ea29711ede2b34a50fcad::
https://api.github.com/repos/eclipse/kura,4735,backport-4734-to-release-5.3.0::release-5.3.0,1,merged,,Backport cae7d38f49d941bab2f99c48d916757d26a6e892 from #4734.::,,41898282,0,1,4,2,2,0,694f98acb9cc1c2e943b9920b6c242e3d7dc3c27::
https://api.github.com/repos/eclipse/kura,4734,ECESF-5320-kura-docker-cld-command-024-able-to-access-kura-folder-with-unprivileged-mode::develop,0,merged,backport release-5.3.0::,"Fixed the way the dockerfile applies permissions to the Kura folder. before things were set to 777. > **Note**: We are using the Conventional Commits convention for our pull request titles. Please take a look at the [PR title format document](https://github.com/eclipse/kura/blob/develop/CONTRIBUTING.md#submitting-the-changes) for the supported [types](https://github.com/eclipse/kura/blob/develop/CONTRIBUTING.md#type) and [scopes](https://github.com/eclipse/kura/blob/develop/CONTRIBUTING.md#scope). Brief description of the PR. [e.g. Added `null` check on `object` to avoid `NullPointerException`] **Related Issue:** This PR fixes/closes {issue number} **Description of the solution adopted:** A more detailed description of the changes made to solve/close one or more issues. If the PR is simple and easy to understand this section can be skipped **Screenshots:** <img width=""1906"" alt=""image"" src=""https://github.com/eclipse/kura/assets/29900100/badba534-f003-40f4-b688-8d2a0d4ff98f""> **Manual Tests**: Optional description of the tests performed to check correct functioning of changes, useful for an efficient review **Any side note on the changes made:** Description of any other change that has been made, which is not directly linked to the issue resolution [e.g. Code clean up/Sonar issue resolution] ::",G_Ivo,29900100,11,1,4,2,2,0,7515eea2639f8ebbb8fd38de10e063e3a6124b39::
https://api.github.com/repos/eclipse/kura,4729,backport-4728-to-docs-release-5.3::docs-release-5.3,1,merged,,Backport 41a0be7c7331928ed11d8720359dfc364aa109ec from #4728.::,,41898282,0,1,6,0,2,0,3fbbbf1aae6d4ba63ff66598b15f0eb51c5e40d6::
https://api.github.com/repos/eclipse/kura,4728,enh-sqlite-rpi-note::docs-develop,1,merged,backport docs-release-5.3::,"> **Note**: We are using the Conventional Commits convention for our pull request titles. Please take a look at the [PR title format document](https://github.com/eclipse/kura/blob/develop/CONTRIBUTING.md#submitting-the-changes) for the supported [types](https://github.com/eclipse/kura/blob/develop/CONTRIBUTING.md#type) and [scopes](https://github.com/eclipse/kura/blob/develop/CONTRIBUTING.md#scope). Brief description of the PR. [e.g. Added `null` check on `object` to avoid `NullPointerException`] **Related Issue:** This PR fixes/closes {issue number} **Description of the solution adopted:** A more detailed description of the changes made to solve/close one or more issues. If the PR is simple and easy to understand this section can be skipped **Screenshots:** If applicable, add screenshots to help explain your solution **Manual Tests**: Optional description of the tests performed to check correct functioning of changes, useful for an efficient review **Any side note on the changes made:** Description of any other change that has been made, which is not directly linked to the issue resolution [e.g. Code clean up/Sonar issue resolution] ::",,8960773,1,1,6,0,2,0,354d98674dc560efcca6cb790b5ed51fd56e2938::
https://api.github.com/repos/eclipse/kura,4727,backport-4725-to-release-5.3.0::release-5.3.0,1,merged,,Backport bcc89dc5e42757d9bb7a2079b3768520963ddf86 from #4725.::,,41898282,0,2,40,6,3,0,902e9acd777a174dcd55a00db9b262ce0237a5a9::d10e8fbbfb4d0627a6edd71ad9cc11809fc2c6fb::
https://api.github.com/repos/eclipse/kura,4726,backport-4721-to-release-5.3.0::release-5.3.0,1,merged,,Backport c3a3bfe62469bfa770d90719032223cdea585a0c from #4721.::,,41898282,0,2,3,3,3,0,2b39ca546f7b0e14b6a3fa10cea52d529db361f7::dce8874449e287e1047fa73b0b5f52d15f9bf899::
https://api.github.com/repos/eclipse/kura,4725,fix_sqlite-dp-reinstall::develop,0,merged,backport release-5.3.0::,"> **Note**: We are using the Conventional Commits convention for our pull request titles. Please take a look at the [PR title format document](https://github.com/eclipse/kura/blob/develop/CONTRIBUTING.md#submitting-the-changes) for the supported [types](https://github.com/eclipse/kura/blob/develop/CONTRIBUTING.md#type) and [scopes](https://github.com/eclipse/kura/blob/develop/CONTRIBUTING.md#scope). Brief description of the PR. [e.g. Added `null` check on `object` to avoid `NullPointerException`] **Related Issue:** This PR fixes/closes {issue number} **Description of the solution adopted:** A more detailed description of the changes made to solve/close one or more issues. If the PR is simple and easy to understand this section can be skipped **Screenshots:** If applicable, add screenshots to help explain your solution **Manual Tests**: Optional description of the tests performed to check correct functioning of changes, useful for an efficient review **Any side note on the changes made:** Description of any other change that has been made, which is not directly linked to the issue resolution [e.g. Code clean up/Sonar issue resolution] ::",,8960773,1,2,39,5,2,0,1af5539da70fa0290aa3b32f14b5ed90f77fd67b::7d20d69effd4f2e9358bdf9d1e271e0ae14dec9e::
https://api.github.com/repos/eclipse/kura,4721,enh_sqlite-update::develop,0,merged,backport release-5.3.0::,"> **Note**: We are using the Conventional Commits convention for our pull request titles. Please take a look at the [PR title format document](https://github.com/eclipse/kura/blob/develop/CONTRIBUTING.md#submitting-the-changes) for the supported [types](https://github.com/eclipse/kura/blob/develop/CONTRIBUTING.md#type) and [scopes](https://github.com/eclipse/kura/blob/develop/CONTRIBUTING.md#scope). Brief description of the PR. [e.g. Added `null` check on `object` to avoid `NullPointerException`] **Related Issue:** This PR fixes/closes {issue number} **Description of the solution adopted:** A more detailed description of the changes made to solve/close one or more issues. If the PR is simple and easy to understand this section can be skipped **Screenshots:** If applicable, add screenshots to help explain your solution **Manual Tests**: Optional description of the tests performed to check correct functioning of changes, useful for an efficient review **Any side note on the changes made:** Description of any other change that has been made, which is not directly linked to the issue resolution [e.g. Code clean up/Sonar issue resolution] ::",,8960773,1,1,2,2,2,0,2726516ccd4479f24579fdb41f33e9a1002a64ec::
https://api.github.com/repos/eclipse/kura,4718,dependabot/maven/target-platform/org.eclipse.kura.jetty.customizer/org.eclipse.jetty-jetty-server-9.4.51.v20230217::develop,1,closed,dependencies::java::,"Bumps [jetty-server](https://github.com/eclipse/jetty.project) from 9.4.49.v20220914 to 9.4.51.v20230217. <details> <summary>Release notes</summary> <p><em>Sourced from <a href=""https://github.com/eclipse/jetty.project/releases"">jetty-server's releases</a>.</em></p> <blockquote> <h2>9.4.51.v20230217</h2> <h1>Sponsored Release</h1> <p>This is a release of the <a href=""https://redirect.github.com/eclipse/jetty.project/issues/7958"">End of Community Support Jetty 9.x series</a> that was sponsored by a <a href=""https://github.com/eclipse/jetty.project/blob/HEAD/mailto:sales@webtide.com"">support contract from Webtide.com</a></p> <h1>Changelog</h1> <ul> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/9352"">#9352</a> - Update / Fix CookieCutter</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/9345"">#9345</a> - Backport Multipart Fix for CVE-2023-26048</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/9352"">#9352</a> - Backport Cookie Parsing Fix for CVE-2023-26049</li> </ul> <h1>Dependencies</h1> <ul> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/9269"">#9269</a> - Bump ant.version to 1.10.13</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/9370"">#9370</a> - Bump asciidoctorj-diagram to 2.2.4</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/9364"">#9364</a> - Bump eclipse-jarsigner-plugin to 1.4.2</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/9251"">#9251</a> - Bump infinispan.version to 11.0.17.Final</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/9247"">#9247</a> - Bump maven-checkstyle-plugin to 3.2.1</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/9267"">#9267</a> - Bump maven-dependency-plugin to 3.5.0</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/9365"">#9365</a> - Bump maven-deploy-plugin to 3.1.0</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/9252"">#9252</a> - Bump maven-enforcer-plugin to 3.2.1</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/9363"">#9363</a> - Bump maven-invoker-plugin to 3.5.0</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/9266"">#9266</a> - Bump maven-plugin-plugin to 3.7.1</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/9263"">#9263</a> - Bump maven.plugin-tools.version to 3.7.1</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/9256"">#9256</a> - Bump maven.resolver.version to 1.9.4</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/9368"">#9368</a> - Bump maven.surefire.plugin.version to 3.0.0-M9</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/9362"">#9362</a> - Bump maven.version to 3.9.0</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/9100"">#9100</a> - Bump org.apache.aries.spifly.dynamic.bundle to 1.3.6</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/9103"">#9103</a> - Bump org.eclipse.osgi to 3.18.200</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/9110"">#9110</a> - Bump org.eclipse.osgi.services to 3.11.100</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/9262"">#9262</a> - Bump spring-beans to 5.3.25</li> </ul> <h2>9.4.50.v20221201</h2> <h1>Sponsored Release</h1> <p>This is a release of the <a href=""https://redirect.github.com/eclipse/jetty.project/issues/7958"">End of Community Support Jetty 9.x series</a> that was sponsored by a <a href=""https://github.com/eclipse/jetty.project/blob/HEAD/mailto:sales@webtide.com"">support contract from Webtide.com</a></p> <h1>Changelog</h1> <ul> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/8774"">#8774</a> - Added SizeLimitHandler</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/8678"">#8678</a> - Jetty client is not responding to GO_AWAY packet received from (Jetty) Server and continue to send traffic on same connection</li> </ul> <h1>Dependencies</h1> <ul> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/8826"">#8826</a> - Bump infinispan to 11.0.16.Final</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/8847"">#8847</a> - Bump jboss-logmanager to 2.1.19.Final</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/8849"">#8849</a> - Bump jboss-threads to 3.5.0.Final</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/8961"">#8961</a> - Bump jnr-constants to 0.10.4</li> <li><a href=""https://redirect.github.com/eclipse/jetty.project/issues/8951"">#8951</a> - Bump protostream to 4.4.4.Final</li> </ul> <!-- raw HTML omitted --> </blockquote> <p>... (truncated)</p> </details> <details> <summary>Commits</summary> <ul> <li><a href=""https://github.com/eclipse/jetty.project/commit/b45c405e4544384de066f814ed42ae3dceacdd49""><code>b45c405</code></a> Updating to version 9.4.51.v20230217</li> <li><a href=""https://github.com/eclipse/jetty.project/commit/3beaa8158c589da77ff35af90a52225b938abdb8""><code>3beaa81</code></a> Merge pull request <a href=""https://redirect.github.com/eclipse/jetty.project/issues/9368"">#9368</a> from eclipse/dependabot/maven/jetty-9.4.x/maven.sure...</li> <li><a href=""https://github.com/eclipse/jetty.project/commit/d382683e2be1dc7527bd628df988b3e27147a94a""><code>d382683</code></a> Merge pull request <a href=""https://redirect.github.com/eclipse/jetty.project/issues/9370"">#9370</a> from eclipse/dependabot/maven/jetty-9.4.x/org.asciid...</li> <li><a href=""https://github.com/eclipse/jetty.project/commit/d52d1336da67fac3a2f7a5889d5207c78d33c389""><code>d52d133</code></a> Bump maven.surefire.plugin.version from 3.0.0-M8 to 3.0.0-M9</li> <li><a href=""https://github.com/eclipse/jetty.project/commit/1bc959a9c3be3769ec59660df74663ceaf586ea7""><code>1bc959a</code></a> Merge pull request <a href=""https://redirect.github.com/eclipse/jetty.project/issues/9365"">#9365</a> from eclipse/dependabot/maven/jetty-9.4.x/org.apache...</li> <li><a href=""https://github.com/eclipse/jetty.project/commit/08c89c797abef55c0a500e4440c6055e1f97ed90""><code>08c89c7</code></a> Merge pull request <a href=""https://redirect.github.com/eclipse/jetty.project/issues/9364"">#9364</a> from eclipse/dependabot/maven/jetty-9.4.x/org.eclips...</li> <li><a href=""https://github.com/eclipse/jetty.project/commit/2a30acaffef584a11c1a53b371ee6ee7535d0566""><code>2a30aca</code></a> Merge pull request <a href=""https://redirect.github.com/eclipse/jetty.project/issues/9363"">#9363</a> from eclipse/dependabot/maven/jetty-9.4.x/org.apache...</li> <li><a href=""https://github.com/eclipse/jetty.project/commit/6ab783d9c810f1a1e4469244e8194111c19345f4""><code>6ab783d</code></a> Merge pull request <a href=""https://redirect.github.com/eclipse/jetty.project/issues/9362"">#9362</a> from eclipse/dependabot/maven/jetty-9.4.x/maven.vers...</li> <li><a href=""https://github.com/eclipse/jetty.project/commit/722781d7517c8d769764941af14ade9cb649a41a""><code>722781d</code></a> Issue <a href=""https://redirect.github.com/eclipse/jetty.project/issues/9181"">#9181</a> NPE in SessionHandler  (<a href=""https://redirect.github.com/eclipse/jetty.project/issues/9346"">#9346</a>)</li> <li><a href=""https://github.com/eclipse/jetty.project/commit/922b84b1d8e795f74aa026e952335f525b3f622b""><code>922b84b</code></a> Bump asciidoctorj-diagram from 2.2.3 to 2.2.4</li> <li>Additional commits viewable in <a href=""https://github.com/eclipse/jetty.project/compare/jetty-9.4.49.v20220914...jetty-9.4.51.v20230217"">compare view</a></li> </ul> </details> <br /> [![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=org.eclipse.jetty:jetty-server&package-manager=maven&previous-version=9.4.49.v20220914&new-version=9.4.51.v20230217)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores) Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`. [//]: # (dependabot-automerge-start) [//]: # (dependabot-automerge-end) --- <details> <summary>Dependabot commands and options</summary> <br /> You can trigger Dependabot actions by commenting on this PR: - `@dependabot rebase` will rebase this PR - `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it - `@dependabot merge` will merge this PR after your CI passes on it - `@dependabot squash and merge` will squash and merge this PR after your CI passes on it - `@dependabot cancel merge` will cancel a previously requested merge and block automerging - `@dependabot reopen` will reopen this PR if it is closed - `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually - `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself) - `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself) - `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself) You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/eclipse/kura/network/alerts). </details>::",,49699333,0,1,1,1,1,0,e9190af867d09d7b078e03b2261fac7d7cc9cbce::
https://api.github.com/repos/eclipse/kura,4716,backport-4714-to-release-5.3.0::release-5.3.0,1,merged,,Backport dae19acb7902ab32c72b1b9ae6e2d96a8d96dd8e from #4714.::,,41898282,0,1,1,1,1,0,d0fc994f90a8e9ee1f15f8bfb30edebda0ebcb42::
https://api.github.com/repos/eclipse/kura,4714,fix/wire.component.conditional.provider/correct-metatype::develop,0,merged,backport release-5.3.0::,"N/A. **Related Issue:** Without this PR, the Conditional component will not be usable since the metatype will not be loaded due to unescaped character. Similar issue was solved in https://github.com/eclipse/kura/pull/4323/ for the script filter. **Description of the solution adopted:** N/A. **Screenshots:** N/A. **Manual Tests**: N/A. **Any side note on the changes made:** N/A. ::",Marcello Rinaldo Martina,39562568,6,1,1,1,1,0,a06792751dfdde9ae62fe2f955092871a510f20f::
