https://api.github.com/repos/python/cpython,111143,regrtest_epoch::main,0,merged,,"If the SOURCE_DATE_EPOCH environment variable is defined, use its value as the random seed. <!-- Thanks for your contribution! Please read this comment in its entirety. It's quite important. # Pull Request title It should be in the following format: ``` gh-NNNNN: Summary of the changes made ``` Where: gh-NNNNN refers to the GitHub issue number. Most PRs will require an issue number. Trivial changes, like fixing a typo, do not need an issue. # Backport Pull Request title If this is a backport PR (PR made against branches other than `main`), please ensure that the PR title is in the following format: ``` [X.Y] <title from the original PR> (GH-NNNN) ``` Where: [X.Y] is the branch name, e.g. [3.6]. GH-NNNN refers to the PR number from `main`. --> <!-- gh-issue-number: gh-110932 --> * Issue: gh-110932 <!-- /gh-issue-number --> ::nit ```suggestion if ( 'SOURCE_DATE_EPOCH' in os.environ ```::Myabe we should always use `str`? There's no real reason to use `int` here.::If so, it would become: ```suggestion self.random_seed = str(random.getrandbits(32)) ```::The reason is subtle. It avoids to import hashlib to convert a string to an integer in Random.seed(). Right now, hashlib is always imported, but I have a local branch to reduce the number of imports at Python startup.::I'm talking about the second code path, where we create a random seed as an integer.::",Victor Stinner,194129,1148,1,75,22,4,0,55bf9f796c9c360989ca86a7a91891f35dab5ee4::
https://api.github.com/repos/python/cpython,111122,sqlite_asutf8::main,0,merged,skip news::,"PyUnicode_AsUTF8() now raises an exception if the string contains embedded null characters. <!-- Thanks for your contribution! Please read this comment in its entirety. It's quite important. # Pull Request title It should be in the following format: ``` gh-NNNNN: Summary of the changes made ``` Where: gh-NNNNN refers to the GitHub issue number. Most PRs will require an issue number. Trivial changes, like fixing a typo, do not need an issue. # Backport Pull Request title If this is a backport PR (PR made against branches other than `main`), please ensure that the PR title is in the following format: ``` [X.Y] <title from the original PR> (GH-NNNN) ``` Where: [X.Y] is the branch name, e.g. [3.6]. GH-NNNN refers to the PR number from `main`. --> <!-- gh-issue-number: gh-111089 --> * Issue: gh-111089 <!-- /gh-issue-number --> ::",Victor Stinner,194129,1148,1,1,6,1,0,714c652082ab8bb81e248e0945e76039c9b349a9::
https://api.github.com/repos/python/cpython,111121,limited_asutf8::main,0,merged,,"Add PyUnicode_AsUTF8() function to the limited C API. multiprocessing posixshmem now uses PyUnicode_AsUTF8() instead of PyUnicode_AsUTF8AndSize(): the extension is built with the limited C API. The function now raises an exception if the filename contains an embedded null character instead of truncating silently the filename. <!-- Thanks for your contribution! Please read this comment in its entirety. It's quite important. # Pull Request title It should be in the following format: ``` gh-NNNNN: Summary of the changes made ``` Where: gh-NNNNN refers to the GitHub issue number. Most PRs will require an issue number. Trivial changes, like fixing a typo, do not need an issue. # Backport Pull Request title If this is a backport PR (PR made against branches other than `main`), please ensure that the PR title is in the following format: ``` [X.Y] <title from the original PR> (GH-NNNN) ``` Where: [X.Y] is the branch name, e.g. [3.6]. GH-NNNN refers to the PR number from `main`. --> <!-- gh-issue-number: gh-111089 --> * Issue: gh-111089 <!-- /gh-issue-number --> <!-- readthedocs-preview cpython-previews start --> ---- :books: Documentation preview :books:: https://cpython-previews--111121.org.readthedocs.build/ <!-- readthedocs-preview cpython-previews end -->::Why not simply use the `str` converter?::Ah, I see why. `path` is passed to `PyErr_SetFromErrnoWithFilenameObject()`.::",Victor Stinner,194129,1148,1,23,16,9,0,e20557c711f27ff026a3b42fe57b2d3ae0ba14bc::
https://api.github.com/repos/python/cpython,111111,asyncio-taskgroups-timeouts-states::main,0,merged,topic-asyncio::,"asyncio.TaskGroup and asyncio.Timeout classes now raise proper RuntimeError if they are improperly used. * When they are used without entering the context manager. * When they are used after finishing. * When the context manager is entered more than once (simultaneously or sequentially). * If there is no current task when entering the context manager. They are now left in consistent state after raising an exception, so following operations can be correctly performed (if they are allowed). <!-- Thanks for your contribution! Please read this comment in its entirety. It's quite important. # Pull Request title It should be in the following format: ``` gh-NNNNN: Summary of the changes made ``` Where: gh-NNNNN refers to the GitHub issue number. Most PRs will require an issue number. Trivial changes, like fixing a typo, do not need an issue. # Backport Pull Request title If this is a backport PR (PR made against branches other than `main`), please ensure that the PR title is in the following format: ``` [X.Y] <title from the original PR> (GH-NNNN) ``` Where: [X.Y] is the branch name, e.g. [3.6]. GH-NNNN refers to the PR number from `main`. --> <!-- gh-issue-number: gh-111085 --> * Issue: gh-111085 <!-- /gh-issue-number --> ::```suggestion improperly used and are left in consistent state after this. ```::Looking at the list of states, this produces crooked grammar in several cases (active, expiring). Maybe ""Timeout cannot be entered in state X""? Or look at the error in reschedule() for inspiration.::A perfect staircase! :-)::Maybe `except BaseException as err: nonlocal exc; exc = err` ?::Thank you, I did not know that ""already active"" and ""already expiring"" are not valid. In TaskGroup it is simply ""has been already entered"" but I decided to enhance it. Technically, ""already entered"" should be enough. `reschedule()` also produces weird message (""Cannot change state of created Timeout""). How can you change state of not created Timeout?::Sorry, English grammar is hard. It should be ""has already been entered"".::",Serhiy Storchaka,3659035,401,7,120,9,6,0,a9c546fcb6ee284a1355ff17c9434a5c4a9ca792::3127e26470b8e62408bdbcddc3af4285cd54fdcd::5dfbb3d4b51335e2178988b064f49d483a945af0::ce732fba204c2a3934ff44b028bda2079a03706c::0b0bdb0108151097e595d891805d13b1105e8d8d::0285c70b76438374ee626d4142cdc6341a94d496::95673e63080fd995656175a8054d6994ccc29948::
https://api.github.com/repos/python/cpython,111106,asutf8andsize::main,0,merged,skip news::,"On error, PyUnicode_AsUTF8AndSize() now sets the size argument to 0, to avoid undefined value. <!-- Thanks for your contribution! Please read this comment in its entirety. It's quite important. # Pull Request title It should be in the following format: ``` gh-NNNNN: Summary of the changes made ``` Where: gh-NNNNN refers to the GitHub issue number. Most PRs will require an issue number. Trivial changes, like fixing a typo, do not need an issue. # Backport Pull Request title If this is a backport PR (PR made against branches other than `main`), please ensure that the PR title is in the following format: ``` [X.Y] <title from the original PR> (GH-NNNN) ``` Where: [X.Y] is the branch name, e.g. [3.6]. GH-NNNN refers to the PR number from `main`. --> <!-- gh-issue-number: gh-111089 --> * Issue: gh-111089 <!-- /gh-issue-number --> <!-- readthedocs-preview cpython-previews start --> ---- :books: Documentation preview :books:: https://cpython-previews--111106.org.readthedocs.build/ <!-- readthedocs-preview cpython-previews end -->::```suggestion On error, set an exception, set *size* to ``0`` (if it's not ``NULL``) and return ```::",Victor Stinner,194129,1148,1,11,4,3,0,ae7734d64c266183e492c28a1c9b474f29f67daf::
https://api.github.com/repos/python/cpython,111093,tdemoroot::main,0,merged,,"Add missing 'root' argument to PanedWindow call.  Other root children already have it. <!-- Thanks for your contribution! Please read this comment in its entirety. It's quite important. # Pull Request title It should be in the following format: ``` gh-NNNNN: Summary of the changes made ``` Where: gh-NNNNN refers to the GitHub issue number. Most PRs will require an issue number. Trivial changes, like fixing a typo, do not need an issue. # Backport Pull Request title If this is a backport PR (PR made against branches other than `main`), please ensure that the PR title is in the following format: ``` [X.Y] <title from the original PR> (GH-NNNN) ``` Where: [X.Y] is the branch name, e.g. [3.6]. GH-NNNN refers to the PR number from `main`. --> <!-- gh-issue-number: gh-111092 --> * Issue: gh-111092 <!-- /gh-issue-number --> ::",Terry Jan Reedy,19036496,98,1,2,1,2,1,7ea0d4859078e535ce01f898483c12e14ea7b8e0::
https://api.github.com/repos/python/cpython,111091,asutf8::main,0,merged,,"* PyUnicode_AsUTF8() now raises an exception if the string contains embedded null characters. * PyUnicode_AsUTF8AndSize() now sets `*size` to 0 on error to avoid undefined variable value. * Update related C API tests (test_capi.test_unicode). * type_new_set_doc() uses PyUnicode_AsUTF8AndSize() to silently truncate doc containing null bytes. <!-- Thanks for your contribution! Please read this comment in its entirety. It's quite important. # Pull Request title It should be in the following format: ``` gh-NNNNN: Summary of the changes made ``` Where: gh-NNNNN refers to the GitHub issue number. Most PRs will require an issue number. Trivial changes, like fixing a typo, do not need an issue. # Backport Pull Request title If this is a backport PR (PR made against branches other than `main`), please ensure that the PR title is in the following format: ``` [X.Y] <title from the original PR> (GH-NNNN) ``` Where: [X.Y] is the branch name, e.g. [3.6]. GH-NNNN refers to the PR number from `main`. --> <!-- gh-issue-number: gh-111089 --> * Issue: gh-111089 <!-- /gh-issue-number --> <!-- readthedocs-preview cpython-previews start --> ---- :books: Documentation preview :books:: https://cpython-previews--111091.org.readthedocs.build/ <!-- readthedocs-preview cpython-previews end -->::```suggestion if (utf8 != NULL && strlen(utf8) != (size_t)size) { ```::Was it necessary to change the type of the comment? Most comments here are `/* */`. It makes reviewing the changes more difficult.::`psize` can be NULL. I have added tests for this: #111100.::Oh I see. Thanks for additional tests. I moved this unrelated change to its own PR: PR #111106.::It's not necessary, but I take this PR as an opportunity to change the comment style. IMO multi-line comments written with ``// comment`` syntax are way easier to read.::```suggestion if (utf8 != NULL && strlen(utf8) != (size_t)size) { ```::",Victor Stinner,194129,1148,2,49,25,8,0,4e0b3d378ca0c82f5439fe960063cdf4dbdc3c7f::957c433446c9ad3f50495e4ded95cf70d2b7ca92::
https://api.github.com/repos/python/cpython,111087,posixshmem::main,0,merged,,"Build the _multiprocessing.posixshmem extension with the Limited C API. * Add <errno.h> include. * Replace PyUnicode_AsUTF8() with PyUnicode_AsUTF8AndSize(). <!-- Thanks for your contribution! Please read this comment in its entirety. It's quite important. # Pull Request title It should be in the following format: ``` gh-NNNNN: Summary of the changes made ``` Where: gh-NNNNN refers to the GitHub issue number. Most PRs will require an issue number. Trivial changes, like fixing a typo, do not need an issue. # Backport Pull Request title If this is a backport PR (PR made against branches other than `main`), please ensure that the PR title is in the following format: ``` [X.Y] <title from the original PR> (GH-NNNN) ``` Where: [X.Y] is the branch name, e.g. [3.6]. GH-NNNN refers to the PR number from `main`. --> <!-- gh-issue-number: gh-85283 --> * Issue: gh-85283 <!-- /gh-issue-number --> <!-- readthedocs-preview cpython-previews start --> ---- :books: Documentation preview :books:: https://cpython-previews--111087.org.readthedocs.build/ <!-- readthedocs-preview cpython-previews end -->::",Victor Stinner,194129,1148,1,24,104,4,0,45ecc0c6f44f5cd33405e2f3178b9666b30ae54f::
https://api.github.com/repos/python/cpython,111083,main::main,0,merged,skip issue::skip news::,"<!-- Thanks for your contribution! Please read this comment in its entirety. It's quite important. # Pull Request title It should be in the following format: ``` gh-NNNNN: Summary of the changes made ``` Where: gh-NNNNN refers to the GitHub issue number. Most PRs will require an issue number. Trivial changes, like fixing a typo, do not need an issue. # Backport Pull Request title If this is a backport PR (PR made against branches other than `main`), please ensure that the PR title is in the following format: ``` [X.Y] <title from the original PR> (GH-NNNN) ``` Where: [X.Y] is the branch name, e.g. [3.6]. GH-NNNN refers to the PR number from `main`. --> ::",Ned Batchelder,23789,2120,1,1,0,1,0,3781c5b075a265e0604dca7323d7948476aed367::
https://api.github.com/repos/python/cpython,111080,backport-d144749-3.12::3.12,0,merged,skip news::,"(cherry picked from commit d144749914dbe295d71d037e8ca695783511123f) <!-- Thanks for your contribution! Please read this comment in its entirety. It's quite important. # Pull Request title It should be in the following format: ``` gh-NNNNN: Summary of the changes made ``` Where: gh-NNNNN refers to the GitHub issue number. Most PRs will require an issue number. Trivial changes, like fixing a typo, do not need an issue. # Backport Pull Request title If this is a backport PR (PR made against branches other than `main`), please ensure that the PR title is in the following format: ``` [X.Y] <title from the original PR> (GH-NNNN) ``` Where: [X.Y] is the branch name, e.g. [3.6]. GH-NNNN refers to the PR number from `main`. --> <!-- gh-issue-number: gh-101100 --> * Issue: gh-101100 <!-- /gh-issue-number --> <!-- readthedocs-preview cpython-previews start --> ---- :books: Documentation preview :books:: https://cpython-previews--111080.org.readthedocs.build/ <!-- readthedocs-preview cpython-previews end -->::",Hugo van Kemenade,1324225,628,1,1,2,2,0,f842c3bff4eaef4413f614461516f8ed8ea440ca::
